"Time","iRTT","port_source","port_dest","Protocol","Length"
"0.000960","0.000960","62280","3478","UDP","147"
"0.015894","0.015894","62280","3478","UDP","861"
"0.004089","0.004089","62280","3478","UDP","149"
"0.006425","0.006425","3478","62280","RTCP","110"
"0.013781","0.013781","62280","3478","UDP","151"
"0.008463","0.008463","62280","3478","UDP","786"
"0.013625","0.013625","62280","3478","UDP","152"
"0.014156","0.014156","3478","62280","RTCP","110"
"0.004866","0.004866","62280","3478","UDP","149"
"0.002452","0.002452","62280","3478","UDP","1093"
"0.016307","0.016307","62280","3478","UDP","153"
"0.017997","0.017997","62280","3478","UDP","982"
"0.001920","0.001920","62280","3478","UDP","148"
"0.024909","0.024909","62280","3478","UDP","152"
"0.005124","0.005124","62280","3478","UDP","1227"
"0.010858","0.010858","62280","3478","UDP","152"
"0.015551","0.015551","3478","62280","RTCP","114"
"0.034204","0.034204","62280","3478","UDP","152"
"0.000000","0.000000","62280","3478","UDP","698"
"0.000000","0.000000","62280","3478","UDP","159"
"0.004797","0.004797","62280","3478","UDP","778"
"0.004328","0.004328","62280","3478","UDP","87"
"0.007224","0.007224","3478","62280","RTCP","106"
"0.022275","0.022275","62280","3478","UDP","740"
"0.027671","0.027671","3478","62280","RTCP","114"
"0.006633","0.006633","62280","3478","UDP","1104"
"0.033118","0.033118","62280","3478","UDP","772"
"0.010247","0.010247","3478","62280","RTCP","106"
"0.004886","0.004886","50224","19305","STUN","188"
"0.017618","0.017618","62280","3478","UDP","1051"
"0.005202","0.005202","19305","50224","STUN","132"
"0.001724","0.001724","50224","19305","TCP","66"
"0.020547","0.020547","3478","62280","RTCP","106"
"0.006660","0.006660","62280","3478","UDP","807"
"0.023914","0.023914","3478","62280","RTCP","186"
"0.009022","0.009022","62280","3478","UDP","1189"
"0.010805","0.010805","3478","62280","RTCP","106"
"0.021826","0.021826","62280","3478","UDP","785"
"0.028460","0.028460","3478","62280","RTCP","106"
"0.026652","0.026652","62280","3478","UDP","1222"
"0.013138","0.013138","62280","3478","UDP","626"
"0.032826","0.032826","62280","3478","UDP","916"
