"Time","iRTT","port_source","port_dest","Protocol","Length"
"0.008674","0.008674","3478","50815","RTCP","110"
"0.003382","0.003382","50815","3478","UDP","957"
"0.032207","0.032207","50815","3478","UDP","153"
"0.000000","0.000000","50815","3478","UDP","152"
"0.002593","0.002593","50815","3478","UDP","678"
"0.012098","0.012098","3478","50815","RTCP","110"
"0.000949","0.000949","50815","3478","UDP","157"
"0.018367","0.018367","50815","3478","UDP","1076"
"0.001503","0.001503","50815","3478","UDP","148"
"0.022583","0.022583","50815","3478","UDP","154"
"0.006581","0.006581","3478","50815","RTCP","110"
"0.004875","0.004875","50815","3478","UDP","777"
"0.000000","0.000000","50815","3478","RTCP","106"
"0.005472","0.005472","50815","3478","UDP","189"
"0.021738","0.021738","50815","3478","UDP","155"
"0.005402","0.005402","50815","3478","UDP","1136"
"0.012769","0.012769","3478","50815","RTCP","110"
"0.001179","0.001179","50815","3478","UDP","155"
"0.017681","0.017681","50815","3478","UDP","697"
"0.001763","0.001763","50815","3478","UDP","149"
"0.020178","0.020178","50815","3478","UDP","144"
"0.009102","0.009102","3478","50815","RTCP","110"
"0.000737","0.000737","","","STP","60"
"0.002099","0.002099","50815","3478","UDP","1196"
"0.007895","0.007895","50815","3478","UDP","151"
"0.011988","0.011988","","","ICMPv6","110"
"0.008491","0.008491","50815","3478","UDP","159"
"0.006114","0.006114","50815","3478","UDP","587"
"0.012749","0.012749","3478","50815","RTCP","110"
"0.002547","0.002547","50815","3478","UDP","156"
