"Time","iRTT","port_source","port_dest","Protocol","Length"
"0.003442","0.003442","62280","3478","UDP","1063"
"0.005296","0.005296","62280","3478","RTCP","142"
"0.007422","0.007422","62280","3478","UDP","149"
"0.011308","0.011308","3478","62280","RTCP","110"
"0.007748","0.007748","62280","3478","UDP","491"
"0.000824","0.000824","62280","3478","UDP","148"
"0.020539","0.020539","62280","3478","UDP","151"
"0.014298","0.014298","62280","3478","UDP","1017"
"0.005132","0.005132","62280","3478","UDP","152"
"0.001428","0.001428","3478","62280","RTCP","110"
"0.019406","0.019406","62280","3478","UDP","151"
"0.006510","0.006510","62280","3478","UDP","746"
"0.005925","0.005925","443","52687","TCP","66"
"0.007550","0.007550","62280","3478","UDP","150"
"0.000413","0.000413","","","ICMPv6","110"
"0.010558","0.010558","3478","62280","RTCP","110"
"0.009308","0.009308","62280","3478","UDP","149"
"0.001329","0.001329","62280","3478","UDP","919"
"0.018453","0.018453","443","52687","TLSv1.2","372"
"0.000000","0.000000","443","52687","TLSv1.2","97"
"0.000000","0.000000","62280","3478","UDP","157"
"0.002202","0.002202","52687","443","TCP","66"
"0.000938","0.000938","52687","443","TCP","66"
"0.009313","0.009313","62280","3478","UDP","1009"
"0.006408","0.006408","62280","3478","UDP","103"
"0.001890","0.001890","3478","62280","RTCP","110"
"0.037789","0.037789","62280","3478","UDP","1178"
"0.011029","0.011029","50224","19305","STUN","188"
"0.001338","0.001338","3478","62280","RTCP","110"
"0.026545","0.026545","62280","3478","UDP","690"
"0.014756","0.014756","62280","3478","UDP","1127"
"0.027626","0.027626","62280","3478","UDP","663"
"0.002345","0.002345","","","0xfffa","60"
"0.000000","0.000000","","","0xfffa","60"
"0.000000","0.000000","","","0xfffa","60"
"0.000000","0.000000","","","0xfffa","60"
"0.000000","0.000000","","","0xfffa","60"
"0.007707","0.007707","52686","443","TCP","1494"
"0.000000","0.000000","52686","443","TCP","686"
"0.000076","0.000076","52686","443","TLSv1.2","314"
"0.000926","0.000926","52686","443","TLSv1.2","1248"
"0.002210","0.002210","19305","50224","STUN","132"
"0.001912","0.001912","50224","19305","TCP","66"
"0.016037","0.016037","3478","62280","RTCP","110"
"0.004972","0.004972","443","52686","TCP","66"
"0.004404","0.004404","62280","3478","UDP","1008"
"0.005630","0.005630","443","52686","TCP","66"
"0.000000","0.000000","443","52686","TCP","66"
"0.000796","0.000796","443","52686","TCP","66"
"0.025235","0.025235","62280","3478","UDP","722"
"0.008974","0.008974","3478","62280","RTCP","106"
"0.024288","0.024288","62280","3478","UDP","832"
"0.035138","0.035138","3478","62280","RTCP","106"
"0.000000","0.000000","62280","3478","UDP","567"
"0.000000","0.000000","443","52686","TLSv1.2","849"
"0.002160","0.002160","52686","443","TCP","66"
"0.018808","0.018808","62280","3478","UDP","164"
"0.010884","0.010884","62280","3478","UDP","875"
"0.007227","0.007227","62280","3478","UDP","162"
"0.001598","0.001598","3478","62280","RTCP","106"
"0.033767","0.033767","3478","62280","RTCP","186"
"0.003916","0.003916","62280","3478","UDP","151"
"0.000181","0.000181","62280","3478","UDP","759"
"0.000308","0.000308","62280","3478","UDP","146"
"0.011736","0.011736","3478","62280","RTCP","110"
"0.008452","0.008452","62280","3478","UDP","151"
"0.003091","0.003091","62280","3478","UDP","1044"
"0.022084","0.022084","62280","3478","UDP","149"
"0.007984","0.007984","62280","3478","UDP","921"
"0.006687","0.006687","62280","3478","UDP","151"
"0.001725","0.001725","3478","62280","RTCP","110"
"0.018106","0.018106","62280","3478","UDP","147"
"0.006656","0.006656","62280","3478","UDP","1214"
"0.013507","0.013507","62280","3478","UDP","154"
"0.011961","0.011961","3478","62280","RTCP","110"
"0.008069","0.008069","62280","3478","UDP","597"
"0.001215","0.001215","62280","3478","UDP","165"
"0.020250","0.020250","62280","3478","UDP","163"
"0.011203","0.011203","62280","3478","UDP","716"
"0.007416","0.007416","62280","3478","UDP","159"
"0.001810","0.001810","3478","62280","RTCP","110"
"0.018209","0.018209","62280","3478","UDP","160"
"0.001129","0.001129","62280","19302","STUN","62"
"0.005509","0.005509","62280","3478","UDP","569"
"0.013270","0.013270","62280","3478","UDP","161"
"0.011918","0.011918","3478","62280","RTCP","110"
"0.001258","0.001258","62280","3478","STUN","166"
"0.006225","0.006225","19302","62280","STUN","74"
"0.018497","0.018497","62280","3478","UDP","170"
"0.000237","0.000237","62280","3478","UDP","1011"
"0.002104","0.002104","62280","3478","UDP","155"
"0.001373","0.001373","3478","62280","STUN","106"
"0.011791","0.011791","62280","3478","UDP","631"
"0.007218","0.007218","62280","3478","UDP","155"
"0.001323","0.001323","3478","62280","RTCP","110"
"0.035233","0.035233","62280","3478","UDP","153"
"0.000206","0.000206","62280","3478","UDP","897"
"0.002474","0.002474","62280","3478","UDP","155"
"0.012105","0.012105","3478","62280","RTCP","110"
"0.007271","0.007271","62280","3478","UDP","750"
"0.001135","0.001135","62280","3478","UDP","155"
"0.019943","0.019943","62280","3478","UDP","163"
"0.015555","0.015555","62280","3478","UDP","1101"
"0.004241","0.004241","62280","3478","UDP","148"
"0.002055","0.002055","3478","62280","RTCP","110"
"0.017811","0.017811","62280","3478","UDP","159"
"0.003589","0.003589","62280","3478","RTCP","142"
"0.002510","0.002510","62280","3478","UDP","805"
"0.013881","0.013881","62280","3478","UDP","154"
"0.012923","0.012923","3478","62280","RTCP","110"
"0.007776","0.007776","62280","3478","UDP","155"
"0.002632","0.002632","62280","3478","UDP","1125"
"0.018733","0.018733","62280","3478","UDP","153"
"0.011906","0.011906","62280","3478","UDP","1057"
"0.006523","0.006523","62280","3478","UDP","149"
"0.001802","0.001802","3478","62280","RTCP","110"
"0.017953","0.017953","62280","3478","UDP","161"
"0.007475","0.007475","62280","3478","UDP","747"
