"Time","iRTT","port_source","port_dest","Protocol","Length"
"0.000276","0.000276","443","52598","TCP","1494"
"0.000044","0.000044","52598","443","TCP","66"
"0.001454","0.001454","52598","443","TCP","66"
"0.000955","0.000955","443","52598","TLSv1.3","1494"
"0.000321","0.000321","443","52598","TCP","1494"
"0.000000","0.000000","52598","443","TCP","66"
"0.002160","0.002160","52598","443","TCP","66"
"0.000000","0.000000","443","52598","TCP","1494"
"0.000359","0.000359","443","52598","TCP","1494"
"0.001571","0.001571","52598","443","TCP","66"
"0.000782","0.000782","443","52598","TCP","1494"
"0.000353","0.000353","443","52598","TCP","1494"
"0.000000","0.000000","52598","443","TCP","66"
"0.001856","0.001856","52598","443","TCP","66"
"0.000315","0.000315","443","52598","TCP","1494"
"0.000354","0.000354","443","52598","TCP","1494"
"0.001540","0.001540","52598","443","TCP","66"
"0.000906","0.000906","443","52598","TCP","1494"
"0.000000","0.000000","52598","443","TCP","66"
"0.000350","0.000350","443","52598","TCP","1494"
"0.001965","0.001965","52598","443","TCP","66"
"0.000186","0.000186","443","52598","TCP","1494"
"0.000429","0.000429","443","52598","TCP","1494"
"0.001616","0.001616","52598","443","TCP","66"
"0.000700","0.000700","443","52598","TLSv1.3","1494"
"0.000328","0.000328","443","52598","TCP","1494"
"0.000000","0.000000","52598","443","TCP","66"
"0.002151","0.002151","443","52598","TCP","1494"
"0.000000","0.000000","52598","443","TCP","66"
"0.000352","0.000352","443","52598","TCP","1494"
"0.001382","0.001382","52598","443","TCP","66"
"0.001020","0.001020","443","52598","TLSv1.3","1405"
"0.000170","0.000170","62280","3478","UDP","469"
"0.000000","0.000000","52598","443","TCP","66"
"0.001674","0.001674","52598","443","TCP","66"
"0.006502","0.006502","3478","62280","RTCP","106"
"0.023311","0.023311","62280","3478","UDP","984"
"0.026767","0.026767","3478","62280","RTCP","106"
"0.010977","0.010977","62280","3478","UDP","1250"
"0.028742","0.028742","62280","3478","UDP","719"
"0.000000","0.000000","62280","3478","UDP","720"
"0.010233","0.010233","3478","62280","RTCP","106"
"0.025471","0.025471","62280","3478","UDP","409"
"0.008803","0.008803","62280","3478","STUN","166"
"0.016016","0.016016","3478","62280","RTCP","106"
"0.009710","0.009710","3478","62280","STUN","106"
"0.009273","0.009273","62280","3478","UDP","152"
"0.000000","0.000000","62280","3478","UDP","696"
"0.000511","0.000511","62280","3478","UDP","87"
"0.020170","0.020170","62280","3478","UDP","813"
"0.010234","0.010234","3478","62280","RTCP","106"
"0.021907","0.021907","62280","3478","UDP","964"
"0.015739","0.015739","52589","443","TCP","1494"
"0.000000","0.000000","52589","443","TCP","686"
"0.000083","0.000083","52589","443","TLSv1.2","314"
"0.000676","0.000676","52589","443","TCP","1494"
"0.000000","0.000000","52589","443","TLSv1.2","221"
"0.011638","0.011638","3478","62280","RTCP","110"
"0.005265","0.005265","62280","3478","UDP","959"
"0.025306","0.025306","443","52589","TCP","66"
"0.000441","0.000441","443","52589","TCP","66"
"0.019366","0.019366","62280","3478","UDP","755"
"0.000000","0.000000","3478","62280","RTCP","106"
"0.000000","0.000000","62280","3478","UDP","756"
"0.021039","0.021039","62280","3478","UDP","738"
"0.028888","0.028888","3478","62280","RTCP","110"
"0.007358","0.007358","62280","3478","UDP","1168"
"0.017366","0.017366","443","52589","TLSv1.2","928"
"0.002255","0.002255","52589","443","TCP","66"
"0.014208","0.014208","62280","3478","UDP","209"
"0.008992","0.008992","3478","62280","RTCP","106"
"0.020587","0.020587","62280","3478","UDP","762"
"0.006185","0.006185","62280","3478","UDP","155"
"0.023246","0.023246","3478","62280","RTCP","106"
